vds,vgs,id,gm,gm_over_id,gm_r0
0.3,1.4,0.00109569,0.00185925,1.69687,1.22734
0.3,1.45,0.00118748,0.00181206,1.52597,1.03468
0.3,1.5,0.0012767,0.00175642,1.37575,0.877466
0.3,1.55,0.00136294,0.00169331,1.24239,0.7482
0.3,1.6,0.00144586,0.00162375,1.12303,0.64117
0.3,1.65,0.00152516,0.00154882,1.01552,0.551964
0.3,1.7,0.0016006,0.00146965,0.918188,0.477136
0.3,1.75,0.001672,0.00138736,0.829759,0.413967
0.35,0,1.08091E-12,1.81294E-11,16.7723,10.9636
0.35,0.05,2.88392E-12,6.30682E-11,21.8689,11.2137
0.35,0.1,9.15357E-12,2.19346E-10,23.9629,11.4747
0.35,0.15,3.09521E-11,7.62523E-10,24.6356,11.7466
0.35,0.2,1.06695E-10,2.64855E-09,24.8235,12.0289
0.35,0.25,3.69552E-10,9.18501E-09,24.8545,12.3196
0.35,0.3,1.27967E-09,3.17607E-08,24.8194,12.6138
0.35,0.35,4.41748E-09,1.09239E-07,24.7287,12.902
0.35,0.4,1.5152E-08,3.72079E-07,24.5565,13.1654
0.35,0.45,5.1366E-08,1.24556E-06,24.2487,13.3724
0.35,0.5,1.7061E-07,4.04742E-06,23.7232,13.4784
0.35,0.55,5.47893E-07,1.25391E-05,22.886,13.4479
0.35,0.6,1.67212E-06,3.62593E-05,21.6846,13.3232
0.35,0.65,4.76507E-06,9.60407E-05,20.1551,13.3003
0.35,0.7,1.24841E-05,0.000228575,18.3093,13.6022
0.35,0.75,2.95019E-05,0.000472176,16.0049,14.0523
0.35,0.8,6.14174E-05,0.000815972,13.2857,14.0053
0.35,0.85,0.000111419,0.00117943,10.5855,13.0515
0.35,0.9,0.000178291,0.0014816,8.31001,11.437
0.35,0.95,0.000258096,0.00169717,6.57572,9.65623
0.35,1,0.000346785,0.00184091,5.30851,8.03044
0.35,1.05,0.00044135,0.00193581,4.38611,6.66503
0.35,1.1,0.000539809,0.00199898,3.70312,5.55272
0.35,1.15,0.000640853,0.00204045,3.18397,4.65138
0.35,1.2,0.000743545,0.0020656,2.77805,3.91713
0.35,1.25,0.000847148,0.00207729,2.4521,3.31377
0.35,1.3,0.000951032,0.00207713,2.18408,2.81344
0.35,1.35,0.00105463,0.00206616,1.95913,2.39517
0.35,1.4,0.00115743,0.00204511,1.76694,2.04307
0.35,1.45,0.00125893,0.00201452,1.60018,1.74503
0.35,1.5,0.00135868,0.00197483,1.4535,1.49169
0.35,1.55,0.00145621,0.00192642,1.3229,1.27573
0.35,1.6,0.00155112,0.00186965,1.20536,1.09133
0.35,1.65,0.00164299,0.00180495,1.09858,0.933804
0.35,1.7,0.00173143,0.00173284,1.00082,0.799275
0.35,1.75,0.00181609,0.00165404,0.910766,0.684502
0.4,0,1.2168E-12,2.02034E-11,16.6036,11.6103
0.4,0.05,3.2232E-12,7.01046E-11,21.75,11.8906
0.4,0.1,1.01785E-11,2.43199E-10,23.8934,12.184
0.4,0.15,3.43103E-11,8.43292E-10,24.5784,12.4907
0.4,0.2,1.17949E-10,2.92163E-09,24.7702,12.8101
0.4,0.25,4.07463E-10,1.01062E-08,24.8026,13.1405
0.4,0.3,1.40731E-09,3.48564E-08,24.768,13.4768
0.4,0.35,4.84564E-09,1.19577E-07,24.6773,13.8089
0.4,0.4,1.65779E-08,4.0624E-07,24.505,14.1169
0.4,0.45,5.60546E-08,1.35633E-06,24.1966,14.3658
0.4,0.5,1.85691E-07,4.39513E-06,23.669,14.5052
0.4,0.55,5.94616E-07,1.35715E-05,22.8239,14.4894
0.4,0.6,1.80821E-06,3.90561E-05,21.5994,14.3468
0.4,0.65,5.12541E-06,0.000102625,20.0228,14.2646
0.4,0.7,1.33208E-05,0.000241419,18.1234,14.4795
0.4,0.75,3.11699E-05,0.000492649,15.8053,14.863
0.4,0.8,6.42943E-05,0.000843705,13.1226,14.8258
0.4,0.85,0.000115844,0.00121346,10.475,13.9669
0.4,0.9,0.000184559,0.00152125,8.24263,12.4861
