vds,vgs,id,gm,gm_over_id,gm_r0
-0.47,-1.16,3.16936E-05,0.000241742,7.62748,27.9905
-0.47,-1.17,3.41594E-05,0.0002514,7.35962,27.0214
-0.47,-1.18,3.67209E-05,0.000260902,7.105,26.0649
-0.47,-1.19,3.93768E-05,0.000270243,6.863,25.1225
-0.47,-1.2,4.21251E-05,0.000279416,6.633,24.1952
-0.47,-1.21,4.49644E-05,0.000288417,6.41435,23.2836
-0.47,-1.22,4.78928E-05,0.000297243,6.20644,22.3883
-0.47,-1.23,5.09085E-05,0.00030589,6.00862,21.5095
-0.47,-1.24,5.40098E-05,0.000314353,5.82029,20.6471
-0.47,-1.25,5.71948E-05,0.000322628,5.64087,19.8013
-0.47,-1.26,6.04616E-05,0.000330712,5.4698,18.9716
-0.47,-1.27,6.38082E-05,0.0003386,5.30653,18.1581
-0.47,-1.28,6.72327E-05,0.000346286,5.15056,17.3602
-0.47,-1.29,7.0733E-05,0.000353764,5.00139,16.5778
-0.47,-1.3,7.43071E-05,0.000361026,4.85857,15.8106
-0.47,-1.31,7.79526E-05,0.000368066,4.72166,15.0585
-0.47,-1.32,8.16674E-05,0.000374873,4.59024,14.3214
-0.47,-1.33,8.5449E-05,0.000381438,4.46392,13.5995
-0.47,-1.34,8.92951E-05,0.000387749,4.34234,12.893
-0.47,-1.35,9.32029E-05,0.000393795,4.22514,12.2025
-0.47,-1.36,9.71698E-05,0.000399562,4.112,11.5286
-0.47,-1.37,0.000101193,0.000405036,4.00261,10.8725
-0.47,-1.38,0.000105269,0.000410202,3.8967,10.2352
-0.47,-1.39,0.000109396,0.000415048,3.79401,9.61831
-0.47,-1.4,0.000113569,0.000419557,3.6943,9.02329
-0.47,-1.41,0.000117785,0.000423719,3.59739,8.45179
-0.47,-1.42,0.000122042,0.000427522,3.50308,7.90542
-0.47,-1.43,0.000126334,0.000430958,3.41125,7.38565
-0.47,-1.44,0.000130659,0.000434022,3.32179,6.8937
-0.47,-1.45,0.000135013,0.000436713,3.2346,6.4305
-0.47,-1.46,0.000139392,0.000439033,3.14963,5.99655
-0.47,-1.47,0.000143792,0.00044099,3.06686,5.59195
-0.47,-1.48,0.00014821,0.000442594,2.98626,5.21636
-0.47,-1.49,0.000152643,0.00044386,2.90784,4.86906
-0.47,-1.5,0.000157086,0.000444804,2.83159,4.54896
-0.47,-1.51,0.000161537,0.000445445,2.75754,4.25473
-0.47,-1.52,0.000165993,0.000445804,2.68567,3.98483
-0.47,-1.53,0.000170452,0.000445903,2.616,3.73758
-0.47,-1.54,0.00017491,0.000445761,2.54851,3.51126
-0.47,-1.55,0.000179366,0.0004454,2.48319,3.30417
-0.47,-1.56,0.000183817,0.00044484,2.42001,3.11464
-0.47,-1.57,0.000188262,0.000444097,2.35894,2.94106
-0.47,-1.58,0.000192698,0.000443191,2.29992,2.78194
-0.47,-1.59,0.000197125,0.000442134,2.24292,2.63591
-0.47,-1.6,0.00020154,0.000440943,2.18787,2.50168
-0.47,-1.61,0.000205943,0.000439628,2.13471,2.37811
-0.47,-1.62,0.000210332,0.000438202,2.08338,2.26415
-0.47,-1.63,0.000214706,0.000436673,2.03382,2.15887
-0.47,-1.64,0.000219064,0.000435052,1.98596,2.06141
-0.47,-1.65,0.000223406,0.000433346,1.93972,1.97103
-0.47,-1.66,0.000227731,0.000431562,1.89506,1.88705
-0.47,-1.67,0.000232037,0.000429705,1.85189,1.80887
-0.47,-1.68,0.000236324,0.000427783,1.81015,1.73596
-0.47,-1.69,0.000240592,0.000425798,1.7698,1.66783
-0.47,-1.7,0.000244839,0.000423756,1.73075,1.60405
-0.47,-1.71,0.000249066,0.000421661,1.69297,1.54425
-0.47,-1.72,0.000253272,0.000419517,1.65639,1.48809
-0.47,-1.73,0.000257456,0.000417325,1.62096,1.43524
-0.47,-1.74,0.000261617,0.00041509,1.58663,1.38544
-0.47,-1.75,0.000265757,0.000412814,1.55335,1.33845
-0.47,-1.76,0.000269873,0.000410499,1.52108,1.29403
-0.47,-1.77,0.000273966,0.000408148,1.48978,1.25199
-0.47,-1.78,0.000278035,0.000405762,1.45939,1.21215
-0.47,-1.79,0.000282081,0.000403344,1.42989,1.17434
-0.48,0,4.81393E-13,5.88156E-15,0.0122178,53.8019
-0.48,-0.01,4.81393E-13,7.90582E-15,0.0164228,53.8016
-0.48,-0.02,4.81393E-13,1.06267E-14,0.0220749,53.8013
-0.48,-0.03,4.81393E-13,1.4284E-14,0.0296722,53.801
-0.48,-0.04,4.81393E-13,1.91998E-14,0.0398839,53.8006
-0.48,-0.05,4.81393E-13,2.58073E-14,0.0536096,53.8002
-0.48,-0.06,4.81393E-13,3.46883E-14,0.0720583,53.7997
-0.48,-0.07,4.83169E-13,4.66253E-14,0.0964988,53.7991
-0.48,-0.08,4.83169E-13,6.26693E-14,0.129705,53.7984
-0.48,-0.09,4.83169E-13,8.42331E-14,0.174335,53.7976
-0.48,-0.1,4.84945E-13,1.13215E-13,0.23346,53.7967
-0.48,-0.11,4.84945E-13,1.52167E-13,0.313782,53.7957
-0.48,-0.12,4.90274E-13,2.04517E-13,0.417147,53.7944
-0.48,-0.13,4.90274E-13,2.7487E-13,0.560645,53.793
-0.48,-0.14,4.95604E-13,3.69415E-13,0.745384,53.7914
-0.48,-0.15,5.00933E-13,4.96467E-13,0.991085,53.7895
-0.48,-0.16,5.04485E-13,6.67193E-13,1.32252,53.7872
-0.48,-0.17,5.15143E-13,8.96594E-13,1.74047,53.7847
-0.48,-0.18,5.22249E-13,1.20482E-12,2.30698,53.7817
-0.48,-0.19,5.3646E-13,1.61891E-12,3.01777,53.7783
-0.48,-0.2,5.54223E-13,2.17521E-12,3.92479,53.7743
-0.48,-0.21,5.79092E-13,2.92246E-12,5.04662,53.7696
-0.48,-0.22,6.16396E-13,3.92609E-12,6.36944,53.7643
-0.48,-0.23,6.62581E-13,5.27392E-12,7.95965,53.758
-0.48,-0.24,7.21201E-13,7.08368E-12,9.82206,53.7508
-0.48,-0.25,8.0469E-13,9.5133E-12,11.8223,53.7425
-0.48,-0.26,9.14824E-13,1.27744E-11,13.9638,53.7328
-0.48,-0.27,1.06404E-12,1.71506E-11,16.1184,53.7217
-0.48,-0.28,1.26477E-12,2.30214E-11,18.2021,53.7087
-0.48,-0.29,1.53122E-12,3.08951E-11,20.1768,53.6937
-0.48,-0.3,1.88827E-12,4.1451E-11,21.9519,53.6763
-0.48,-0.31,2.37144E-12,5.5597E-11,23.4444,53.6563
-0.48,-0.32,3.01803E-12,7.4545E-11,24.6999,53.633
-0.48,-0.33,3.88489E-12,9.99111E-11,25.7178,53.6062
-0.48,-0.34,5.04308E-12,1.33847E-10,26.5408,53.5752
-0.48,-0.35,6.59739E-12,1.79216E-10,27.1647,53.5393
-0.48,-0.36,8.67928E-12,2.39816E-10,27.6309,53.498
-0.48,-0.37,1.14628E-11,3.20684E-10,27.976,53.4502
-0.48,-0.38,1.51825E-11,4.28475E-10,28.2216,53.3952
-0.48,-0.39,2.0151E-11,5.71969E-10,28.3842,53.3319
-0.48,-0.4,2.67786E-11,7.6271E-10,28.4821,53.259
-0.48,-0.41,3.56124E-11,1.01583E-09,28.5245,53.1753
-0.48,-0.42,4.73701E-11,1.35107E-09,28.5215,53.0793
-0.48,-0.43,6.29932E-11,1.79411E-09,28.481,52.9693
-0.48,-0.44,8.37179E-11,2.37815E-09,28.4067,52.8436
-0.48,-0.45,1.11168E-10,3.14591E-09,28.2987,52.7001
-0.48,-0.46,1.47431E-10,4.15198E-09,28.1623,52.5368
-0.48,-0.47,1.9523E-10,5.46562E-09,27.9957,52.3515
-0.48,-0.48,2.58057E-10,7.17405E-09,27.8003,52.1418
-0.48,-0.49,3.40384E-10,9.38611E-09,27.5751,51.9055
-0.48,-0.5,4.47903E-10,1.22363E-08,27.319,51.64
-0.48,-0.51,5.87784E-10,1.5889E-08,27.0321,51.3432
-0.48,-0.52,7.69017E-10,2.05432E-08,26.7136,51.0131
-0.48,-0.53,1.00277E-09,2.64364E-08,26.3633,50.648
-0.48,-0.54,1.3028E-09,3.38486E-08,25.9813,50.2467
-0.48,-0.55,1.68589E-09,4.31061E-08,25.5688,49.8087
-0.48,-0.56,2.17232E-09,5.45844E-08,25.1272,49.3341
-0.48,-0.57,2.7864E-09,6.87102E-08,24.6592,48.8243
-0.48,-0.58,3.55694E-09,8.59643E-08,24.168,48.2813
-0.48,-0.59,4.51789E-09,1.06884E-07,23.658,47.7088
-0.48,-0.6,5.70884E-09,1.32068E-07,23.134,47.1113
-0.48,-0.61,7.17569E-09,1.62183E-07,22.6018,46.4945
-0.48,-0.62,8.97141E-09,1.97974E-07,22.0672,45.8652
-0.48,-0.63,1.11569E-08,2.40281E-07,21.5366,45.2309
-0.48,-0.64,1.38019E-08,2.90061E-07,21.016,44.5997
-0.48,-0.65,1.69867E-08,3.48416E-07,20.5111,43.98
-0.48,-0.66,2.08031E-08,4.16632E-07,20.0274,43.3803
-0.48,-0.67,2.53572E-08,4.96221E-07,19.5693,42.8083
-0.48,-0.68,3.07714E-08,5.88979E-07,19.1405,42.2715
-0.48,-0.69,3.71877E-08,6.97043E-07,18.7439,41.7766
-0.48,-0.7,4.47717E-08,8.22972E-07,18.3815,41.329
-0.48,-0.71,5.37169E-08,9.6983E-07,18.0545,40.9334
-0.48,-0.72,6.42502E-08,1.14129E-06,17.7632,40.5935
-0.48,-0.73,7.66393E-08,1.34177E-06,17.5075,40.312
-0.48,-0.74,9.11998E-08,1.57653E-06,17.2866,40.0906
-0.48,-0.75,1.08305E-07,1.85193E-06,17.0991,39.9304
-0.48,-0.76,1.28399E-07,2.17553E-06,16.9435,39.8317
-0.48,-0.77,1.52006E-07,2.5564E-06,16.8177,39.794
-0.48,-0.78,1.79753E-07,3.00536E-06,16.7193,39.8164
-0.48,-0.79,2.12383E-07,3.53528E-06,16.6458,39.897
-0.48,-0.8,2.5078E-07,4.16144E-06,16.594,40.0334
-0.48,-0.81,2.95992E-07,4.90183E-06,16.5607,40.2221
-0.48,-0.82,3.49267E-07,5.77754E-06,16.5419,40.4587
-0.48,-0.83,4.12076E-07,6.81305E-06,16.5335,40.7376
-0.48,-0.84,4.86154E-07,8.03648E-06,16.5307,41.0521
-0.48,-0.85,5.73537E-07,9.4797E-06,16.5285,41.3939
-0.48,-0.86,6.76599E-07,1.11783E-05,16.5213,41.7536
-0.48,-0.87,7.98083E-07,1.31711E-05,16.5035,42.1204
-0.48,-0.88,9.41141E-07,1.54999E-05,16.4693,42.4824
-0.48,-0.89,1.10934E-06,1.82078E-05,16.4131,42.8272
-0.48,-0.9,1.30671E-06,2.13386E-05,16.33,43.1417
-0.48,-0.91,1.53767E-06,2.49341E-05,16.2156,43.413
-0.48,-0.92,1.80707E-06,2.90331E-05,16.0664,43.629
-0.48,-0.93,2.12011E-06,3.36681E-05,15.8804,43.7785
-0.48,-0.94,2.4823E-06,3.88643E-05,15.6566,43.8518
-0.48,-0.95,2.89932E-06,4.46366E-05,15.3956,43.8413
-0.48,-0.96,3.37696E-06,5.09892E-05,15.0991,43.7416
-0.48,-0.97,3.92101E-06,5.79142E-05,14.7702,43.5495
-0.48,-0.98,4.53709E-06,6.5392E-05,14.4128,43.2642
-0.48,-0.99,5.23058E-06,7.33918E-05,14.0313,42.8868
-0.48,-1,6.00652E-06,8.18734E-05,13.6308,42.4207
-0.48,-1.01,6.86949E-06,9.07887E-05,13.2162,41.8708
-0.48,-1.02,7.82355E-06,0.000100084,12.7927,41.2433
-0.48,-1.03,8.87224E-06,0.000109704,12.3648,40.5454
-0.48,-1.04,1.00185E-05,0.000119589,11.9368,39.7848
-0.48,-1.05,1.12647E-05,0.000129684,11.5125,38.9697
-0.48,-1.06,1.26127E-05,0.000139936,11.0948,38.1083
-0.48,-1.07,1.40637E-05,0.000150293,10.6865,37.2085
-0.48,-1.08,1.56187E-05,0.00016071,10.2896,36.2779
-0.48,-1.09,1.7278E-05,0.000171148,9.90555,35.3236
-0.48,-1.1,1.90416E-05,0.00018157,9.53546,34.3522
-0.48,-1.11,2.09092E-05,0.000191947,9.18002,33.3695
-0.48,-1.12,2.28802E-05,0.000202252,8.83959,32.3808
-0.48,-1.13,2.49538E-05,0.000212464,8.51428,31.3906
-0.48,-1.14,2.7129E-05,0.000222566,8.20397,30.4028
-0.48,-1.15,2.94046E-05,0.000232543,7.90836,29.4208
-0.48,-1.16,3.17793E-05,0.000242383,7.62706,28.4474
-0.48,-1.17,3.42517E-05,0.000252077,7.35956,27.4848
-0.48,-1.18,3.68203E-05,0.000261619,7.10529,26.5348
-0.48,-1.19,3.94835E-05,0.000271001,6.86365,25.5989
-0.48,-1.2,4.22396E-05,0.000280218,6.63401,24.6781
-0.48,-1.21,4.50871E-05,0.000289267,6.41573,23.7732
-0.48,-1.22,4.80243E-05,0.000298144,6.20819,22.8846
-0.48,-1.23,5.10493E-05,0.000306845,6.01076,22.0127
-0.48,-1.24,5.41604E-05,0.000315368,5.82284,21.1574
-0.48,-1.25,5.73559E-05,0.000323708,5.64384,20.3188
-0.48,-1.26,6.06338E-05,0.000331862,5.47322,19.4966
-0.48,-1.27,6.39923E-05,0.000339826,5.31042,18.6907
-0.48,-1.28,6.74295E-05,0.000347596,5.15495,17.9006
-0.48,-1.29,7.09434E-05,0.000355166,5.00633,17.1261
-0.48,-1.3,7.45319E-05,0.00036253,4.86409,16.3669
-0.48,-1.31,7.81931E-05,0.000369682,4.72781,15.6225
-0.48,-1.32,8.19246E-05,0.000376614,4.59708,14.893
-0.48,-1.33,8.57243E-05,0.000383316,4.4715,14.178
-0.48,-1.34,8.95899E-05,0.000389781,4.35072,13.4778
-0.48,-1.35,9.35189E-05,0.000395995,4.23439,12.7924
-0.48,-1.36,9.75087E-05,0.000401949,4.12218,12.1224
-0.48,-1.37,0.000101557,0.000407629,4.0138,11.4683
-0.48,-1.38,0.00010566,0.000413021,3.90896,10.8309
-0.48,-1.39,0.000109816,0.000418113,3.8074,10.2114
-0.48,-1.4,0.000114021,0.00042289,3.70888,9.61098
-0.48,-1.41,0.000118272,0.000427338,3.61317,9.03105
-0.48,-1.42,0.000122566,0.000431446,3.52011,8.4731
-0.48,-1.43,0.0001269,0.000435203,3.4295,7.93863
-0.48,-1.44,0.000131269,0.0004386,3.34124,7.42903
-0.48,-1.45,0.00013567,0.000441632,3.25519,6.94553
-0.48,-1.46,0.0001401,0.000444297,3.17129,6.48905
-0.48,-1.47,0.000144554,0.000446596,3.08947,6.06021
-0.48,-1.48,0.00014903,0.000448537,3.0097,5.65921
-0.48,-1.49,0.000153524,0.000450127,2.93197,5.28589
-0.48,-1.5,0.000158031,0.00045138,2.85627,4.9397
-0.48,-1.51,0.00016255,0.000452311,2.7826,4.61974
-0.48,-1.52,0.000167076,0.00045294,2.71098,4.32487
-0.48,-1.53,0.000171607,0.000453285,2.64141,4.05371
-0.48,-1.54,0.00017614,0.000453367,2.57389,3.80475
-0.48,-1.55,0.000180673,0.000453206,2.50843,3.57641
-0.48,-1.56,0.000185203,0.000452823,2.445,3.36707
-0.48,-1.57,0.000189729,0.000452236,2.38359,3.17516
-0.48,-1.58,0.000194247,0.000451464,2.32418,2.99915
-0.48,-1.59,0.000198757,0.000450525,2.26671,2.83761
-0.48,-1.6,0.000203257,0.000449433,2.21116,2.68918
-0.48,-1.61,0.000207745,0.000448202,2.15747,2.55263
-0.48,-1.62,0.00021222,0.000446846,2.10558,2.42682
-0.48,-1.63,0.000216681,0.000445376,2.05545,2.31071
-0.48,-1.64,0.000221126,0.000443801,2.007,2.20338
-0.48,-1.65,0.000225556,0.000442132,1.96019,2.10397
-0.48,-1.66,0.000229968,0.000440375,1.91494,2.01175
-0.48,-1.67,0.000234363,0.000438539,1.8712,1.92603
-0.48,-1.68,0.000238738,0.000436629,1.8289,1.84621
-0.48,-1.69,0.000243094,0.000434652,1.78799,1.77175
-0.48,-1.7,0.000247431,0.000432611,1.74841,1.70215
-0.48,-1.71,0.000251746,0.000430513,1.71011,1.637
-0.48,-1.72,0.00025604,0.00042836,1.67302,1.5759
-0.48,-1.73,0.000260312,0.000426157,1.6371,1.51851
-0.48,-1.74,0.000264563,0.000423907,1.60229,1.46451
-0.48,-1.75,0.00026879,0.000421613,1.56856,1.41362
-0.48,-1.76,0.000272994,0.000419277,1.53585,1.36559
-0.48,-1.77,0.000277175,0.000416902,1.50411,1.32019
-0.48,-1.78,0.000281331,0.00041449,1.47332,1.27723
-0.48,-1.79,0.000285464,0.000412044,1.44342,1.23651
-0.49,0,4.92051E-13,5.91392E-15,0.0120189,54.0175
-0.49,-0.01,4.92051E-13,7.94931E-15,0.0161555,54.0173
-0.49,-0.02,4.92051E-13,1.06852E-14,0.0217156,54.017
-0.49,-0.03,4.92051E-13,1.43626E-14,0.0291892,54.0167
-0.49,-0.04,4.92051E-13,1.93054E-14,0.0392346,54.0163
-0.49,-0.05,4.92051E-13,2.59492E-14,0.0527369,54.0158
-0.49,-0.06,4.92051E-13,3.48792E-14,0.0708853,54.0153
-0.49,-0.07,4.93827E-13,4.68818E-14,0.0949355,54.0147
-0.49,-0.08,4.93827E-13,6.3014E-14,0.127603,54.0141
-0.49,-0.09,4.93827E-13,8.46965E-14,0.17151,54.0133
-0.49,-0.1,4.95604E-13,1.13838E-13,0.229696,54.0124
-0.49,-0.11,4.95604E-13,1.53004E-13,0.308723,54.0113
-0.49,-0.12,4.99156E-13,2.05642E-13,0.411978,54.0101
-0.49,-0.13,4.99156E-13,2.76382E-13,0.553698,54.0087
-0.49,-0.14,5.04485E-13,3.71447E-13,0.736289,54.007
-0.49,-0.15,5.09814E-13,4.99197E-13,0.979174,54.0051
-0.49,-0.16,5.15143E-13,6.70862E-13,1.30228,54.0029
-0.49,-0.17,5.22249E-13,9.01524E-13,1.72623,54.0003
-0.49,-0.18,5.32907E-13,1.21144E-12,2.27327,53.9973
-0.49,-0.19,5.45342E-13,1.62782E-12,2.98495,53.9939
-0.49,-0.2,5.64881E-13,2.18717E-12,3.87191,53.9899
-0.49,-0.21,5.8975E-13,2.93852E-12,4.98265,53.9852
-0.49,-0.22,6.27054E-13,3.94767E-12,6.29559,53.9799
-0.49,-0.23,6.73239E-13,5.3029E-12,7.87669,53.9736
-0.49,-0.24,7.31859E-13,7.1226E-12,9.7322,53.9664
-0.49,-0.25,8.15348E-13,9.56555E-12,11.7319,53.9581
-0.49,-0.26,9.27258E-13,1.28446E-11,13.8522,53.9484
-0.49,-0.27,1.07647E-12,1.72447E-11,16.0196,53.9372
-0.49,-0.28,1.27898E-12,2.31478E-11,18.0987,53.9242
-0.49,-0.29,1.54543E-12,3.10646E-11,20.1009,53.9092
-0.49,-0.3,1.90781E-12,4.16783E-11,21.8462,53.8918
-0.49,-0.31,2.39098E-12,5.59017E-11,23.3803,53.8717
-0.49,-0.32,3.0429E-12,7.49533E-11,24.6322,53.8484
-0.49,-0.33,3.91154E-12,1.00458E-10,25.6825,53.8215
-0.49,-0.34,5.0786E-12,1.34579E-10,26.4993,53.7905
-0.49,-0.35,6.64357E-12,1.80195E-10,27.1232,53.7546
-0.49,-0.36,8.73435E-12,2.41125E-10,27.6066,53.7131
-0.49,-0.37,1.15339E-11,3.22432E-10,27.9552,53.6653
-0.49,-0.38,1.52731E-11,4.30808E-10,28.2069,53.6102
-0.49,-0.39,2.027E-11,5.75078E-10,28.3709,53.5468
-0.49,-0.4,2.69349E-11,7.66847E-10,28.4704,53.4738
-0.49,-0.41,3.58131E-11,1.02132E-09,28.5181,53.39
-0.49,-0.42,4.7633E-11,1.35836E-09,28.5172,53.2938
-0.49,-0.43,6.33396E-11,1.80376E-09,28.4777,53.1837
-0.49,-0.44,8.41816E-11,2.39091E-09,28.4019,53.0577
-0.49,-0.45,1.11774E-10,3.16273E-09,28.2958,52.9141
-0.49,-0.46,1.48232E-10,4.17408E-09,28.1592,52.7505
-0.49,-0.47,1.96284E-10,5.49458E-09,27.9931,52.5649
-0.49,-0.48,2.59442E-10,7.21187E-09,27.7976,52.355
-0.49,-0.49,3.42204E-10,9.43529E-09,27.5721,52.1182
-0.49,-0.5,4.50285E-10,1.23E-08,27.316,51.8523
-0.49,-0.51,5.90889E-10,1.59712E-08,27.029,51.5551
-0.49,-0.52,7.73056E-10,2.06486E-08,26.7103,51.2245
-0.49,-0.53,1.00801E-09,2.65707E-08,26.3596,50.8589
-0.49,-0.54,1.30955E-09,3.4019E-08,25.9775,50.457
-0.49,-0.55,1.69456E-09,4.33209E-08,25.5647,50.0183
-0.49,-0.56,2.1834E-09,5.48534E-08,25.1229,49.543
-0.49,-0.57,2.80049E-09,6.9045E-08,24.6547,49.0324
-0.49,-0.58,3.57477E-09,8.63783E-08,24.1633,48.4888
-0.49,-0.59,4.54031E-09,1.07393E-07,23.6531,47.9154
-0.49,-0.6,5.73689E-09,1.32689E-07,23.1291,47.3171
-0.49,-0.61,7.21058E-09,1.62936E-07,22.5968,46.6994
-0.49,-0.62,9.01459E-09,1.98882E-07,22.0622,46.0693
-0.49,-0.63,1.121E-08,2.41369E-07,21.5316,45.4341
-0.49,-0.64,1.3867E-08,2.9136E-07,21.0111,44.8022
-0.49,-0.65,1.70659E-08,3.49959E-07,20.5064,44.1818
-0.49,-0.66,2.08991E-08,4.18458E-07,20.0228,43.5814
-0.49,-0.67,2.54731E-08,4.98376E-07,19.5648,43.0089
-0.49,-0.68,3.09107E-08,5.91514E-07,19.1362,42.4717
-0.49,-0.69,3.73545E-08,7.00019E-07,18.7399,41.9764
-0.49,-0.7,4.49708E-08,8.2646E-07,18.3777,41.5286
-0.49,-0.71,5.39537E-08,9.73913E-07,18.0509,41.133
-0.49,-0.72,6.45313E-08,1.14607E-06,17.7599,40.7933
-0.49,-0.73,7.6972E-08,1.34735E-06,17.5043,40.5121
-0.49,-0.74,9.15928E-08,1.58305E-06,17.2836,40.2912
-0.49,-0.75,1.08769E-07,1.85954E-06,17.0962,40.1318
-0.49,-0.76,1.28945E-07,2.18441E-06,16.9407,40.034
-0.49,-0.77,1.52649E-07,2.56678E-06,16.8149,39.9976
-0.49,-0.78,1.80508E-07,3.01748E-06,16.7166,40.0215
-0.49,-0.79,2.13269E-07,3.54945E-06,16.6431,40.1039
-0.49,-0.8,2.51818E-07,4.17799E-06,16.5913,40.2423
-0.49,-0.81,2.9721E-07,4.92117E-06,16.5579,40.4334
-0.49,-0.82,3.50694E-07,5.80012E-06,16.539,40.6727
-0.49,-0.83,4.13747E-07,6.8394E-06,16.5304,40.9547
-0.49,-0.84,4.8811E-07,8.06722E-06,16.5275,41.2726
-0.49,-0.85,5.75826E-07,9.51551E-06,16.525,41.6182
-0.49,-0.86,6.79273E-07,1.12199E-05,16.5176,41.982
-0.49,-0.87,8.01208E-07,1.32195E-05,16.4995,42.3533
-0.49,-0.88,9.44786E-07,1.55559E-05,16.465,42.7202
-0.49,-0.89,1.11359E-06,1.82724E-05,16.4086,43.0703
-0.49,-0.9,1.31165E-06,2.14129E-05,16.3252,43.3904
-0.49,-0.91,1.5434E-06,2.50192E-05,16.2104,43.6678
-0.49,-0.92,1.81371E-06,2.913E-05,16.061,43.8902
-0.49,-0.93,2.12779E-06,3.37781E-05,15.8747,44.0463
-0.49,-0.94,2.49115E-06,3.89884E-05,15.6508,44.1268
-0.49,-0.95,2.90948E-06,4.47758E-05,15.3896,44.1237
-0.49,-0.96,3.3886E-06,5.11445E-05,15.0931,44.0317
-0.49,-0.97,3.93428E-06,5.80864E-05,14.7642,43.8475
-0.49,-0.98,4.55217E-06,6.5582E-05,14.4067,43.5703
-0.49,-0.99,5.24766E-06,7.36003E-05,14.0254,43.2013
-0.49,-1,6.02578E-06,8.21009E-05,13.625,42.7437
-0.49,-1.01,6.89111E-06,9.10359E-05,13.2106,42.2023
-0.49,-1.02,7.84775E-06,0.000100352,12.7873,41.5834
-0.49,-1.03,8.89921E-06,0.000109992,12.3597,40.8939
-0.49,-1.04,1.00485E-05,0.000119898,11.932,40.1418
-0.49,-1.05,1.12979E-05,0.000130016,11.508,39.3351
-0.49,-1.06,1.26493E-05,0.000140289,11.0907,38.4818
-0.49,-1.07,1.4104E-05,0.000150669,10.6827,37.5899
-0.49,-1.08,1.56628E-05,0.00016111,10.2862,36.6671
-0.49,-1.09,1.73262E-05,0.000171572,9.90248,35.7204
-0.49,-1.1,1.90942E-05,0.00018202,9.53275,34.7563
-0.49,-1.11,2.09664E-05,0.000192423,9.17767,33.7807
-0.49,-1.12,2.29423E-05,0.000202755,8.8376,32.7988
-0.49,-1.13,2.50211E-05,0.000212996,8.51264,31.8152
-0.49,-1.14,2.72018E-05,0.000223128,8.20267,30.8339
-0.49,-1.15,2.94832E-05,0.000233136,7.90741,29.8581
-0.49,-1.16,3.1864E-05,0.000243009,7.62645,28.8908
-0.49,-1.17,3.43428E-05,0.000252739,7.35929,27.9342
-0.49,-1.18,3.69182E-05,0.000262317,7.10536,26.9902
-0.49,-1.19,3.95885E-05,0.000271738,6.86406,26.0602
-0.49,-1.2,4.23523E-05,0.000280997,6.63476,25.1453
-0.49,-1.21,4.52078E-05,0.00029009,6.41683,24.2463
-0.49,-1.22,4.81534E-05,0.000299015,6.20963,23.3638
-0.49,-1.23,5.11874E-05,0.000307767,6.01256,22.4979
-0.49,-1.24,5.4308E-05,0.000316345,5.82501,21.6489
-0.49,-1.25,5.75135E-05,0.000324744,5.6464,20.8167
-0.49,-1.26,6.08021E-05,0.000332963,5.47617,20.0012
-0.49,-1.27,6.4172E-05,0.000340997,5.3138,19.202
-0.49,-1.28,6.76212E-05,0.000348843,5.15878,18.4189
-0.49,-1.29,7.1148E-05,0.000356496,5.01063,17.6514
-0.49,-1.3,7.47503E-05,0.000363952,4.8689,16.8993
-0.49,-1.31,7.84261E-05,0.000371204,4.73317,16.1622
-0.49,-1.32,8.21735E-05,0.000378247,4.60303,15.4397
-0.49,-1.33,8.59901E-05,0.000385072,4.47809,14.7317
-0.49,-1.34,8.98739E-05,0.000391671,4.358,14.0379
-0.49,-1.35,9.38225E-05,0.000398035,4.24242,13.3583
-0.49,-1.36,9.78335E-05,0.000404154,4.13103,12.6931
-0.49,-1.37,0.000101904,0.000410015,4.02353,12.0427
-0.49,-1.38,0.000106033,0.000415608,3.91963,11.4074
-0.49,-1.39,0.000110215,0.00042092,3.81906,10.788
-0.49,-1.4,0.00011445,0.000425936,3.7216,10.1855
-0.49,-1.41,0.000118733,0.000430644,3.627,9.60096
-0.49,-1.42,0.000123061,0.00043503,3.53507,9.03564
-0.49,-1.43,0.000127432,0.000439083,3.44563,8.49089
-0.49,-1.44,0.000131841,0.000442792,3.35852,7.96811
-0.49,-1.45,0.000136286,0.000446149,3.27361,7.4686
-0.49,-1.46,0.000140763,0.000449147,3.1908,6.99357
-0.49,-1.47,0.000145268,0.000451784,3.11001,6.54395
-0.49,-1.48,0.000149797,0.000454061,3.03117,6.12042
-0.49,-1.49,0.000154347,0.000455982,2.95426,5.72329
-0.49,-1.5,0.000158915,0.000457557,2.87925,5.35254
-0.49,-1.51,0.000163497,0.000458796,2.80615,5.00777
-0.49,-1.52,0.00016809,0.000459715,2.73494,4.68827
-0.49,-1.53,0.00017269,0.00046033,2.66565,4.39305
-0.49,-1.54,0.000177295,0.00046066,2.59827,4.12092
-0.49,-1.55,0.000181902,0.000460725,2.53283,3.87049
-0.49,-1.56,0.000186508,0.000460545,2.4693,3.64033
-0.49,-1.57,0.000191111,0.000460139,2.4077,3.42894
-0.49,-1.58,0.00019571,0.000459527,2.348,3.23482
-0.49,-1.59,0.000200301,0.000458726,2.29019,3.05652
-0.49,-1.6,0.000204883,0.000457755,2.23422,2.89266
-0.49,-1.61,0.000209455,0.000456627,2.18007,2.74194
-0.49,-1.62,0.000214015,0.000455358,2.1277,2.60313
